dpl,nperi,ci,pow,latency,nce,noise,category
251,5,10.07142857,494.255921,77,8,0,1
251,5,10.07142857,491.0289736,77,8,0,1
251,5,10.07142857,491.0289736,77,8,0,1
251,5,10.07142857,491.0289736,77,8,0,1
251,5,10.07142857,491.0289736,77,8,0,1
251,5,10.07142857,491.0289736,77,8,0,1
251,5,10.07142857,491.0289736,77,8,0,1
251,5,10.07142857,491.0289736,77,8,0,1
251,5,10.07142857,491.0289736,77,8,0,1
251,5,10.07142857,491.0289736,77,8,0,1
251,5,10.07142857,491.0289736,77,8,0,1
251,5,10.07142857,491.0289736,100,10,0,1
251,5,10.07142857,491.0289736,77,8,0,1
251,5,10.07142857,491.0289736,77,8,0,1
251,5,10.07142857,491.0289736,77,8,0,1
251,5,10.07142857,491.0289736,77,8,0,1
251,5,10.07142857,491.0289736,77,8,0,1
251,5,10.07142857,491.0289736,77,8,0,1
251,5,10.07142857,491.0289736,77,8,0,1
251,5,10.07142857,491.0289736,77,8,0,1
251,5,10.07142857,491.0289736,77,8,0,1
251,5,10.07142857,500.4670976,77,8,0,1
251,5,10.07142857,500.4670976,77,8,0,1
251,5,10.07142857,500.4670976,94,9,0,1
251,5,10.07142857,500.4670976,77,8,0,1
251,5,10.07142857,500.4670976,77,8,0,1
251,5,10.07142857,500.4670976,94,9,0,1
251,5,10.07142857,500.4670976,77,8,0,1
251,5,10.07142857,500.4670976,77,8,0,1
251,5,10.07142857,500.4670976,77,8,0,1
251,5,10.07142857,500.4670976,77,8,0,1
251,5,10.07142857,500.4670976,77,8,0,1
251,5,10.07142857,500.4670976,77,8,0,1
251,5,10.07142857,500.4670976,77,8,0,1
251,5,10.07142857,500.4670976,77,8,0,1
251,5,10.07142857,500.4670976,77,8,0,1
251,5,10.07142857,500.4670976,77,8,0,1
251,5,10.07142857,500.4670976,77,8,0,1
251,5,10.07142857,500.4670976,77,8,0,1
251,5,10.07142857,500.4670976,77,8,0,1
251,5,10.07142857,500.4670976,77,8,0,1
251,5,10.07142857,487.1374797,77,8,0,1
251,5,10.07142857,487.1374797,77,8,0,1
251,5,10.07142857,487.1374797,77,8,0,1
251,5,10.07142857,487.1374797,77,8,0,1
251,5,10.07142857,487.1374797,77,8,0,1
251,5,10.07142857,487.1374797,77,8,0,1
251,5,10.07142857,487.1374797,77,8,0,1
251,5,10.07142857,487.1374797,77,8,0,1
251,5,10.07142857,487.1374797,77,8,0,1
251,5,10.07142857,487.1374797,77,8,0,1
251,5,10.07142857,487.1374797,77,8,0,1
251,5,10.07142857,487.1374797,77,8,0,1
251,5,10.07142857,487.1374797,77,8,0,1
251,5,10.07142857,487.1374797,77,8,0,1
251,5,10.07142857,487.1374797,77,8,0,1
251,5,10.07142857,487.1374797,77,8,0,1
251,5,10.07142857,487.1374797,77,8,0,1
251,5,10.07142857,487.1374797,77,8,0,1
251,5,10.07142857,487.1374797,77,8,0,1
251,5,10.07142857,487.1374797,100,10,0,1
251,5,10.07142857,497.6396649,77,8,0,1
251,5,10.07142857,497.6396649,77,8,0,1
251,5,10.07142857,497.6396649,77,8,0,1
251,5,10.07142857,497.6396649,77,8,0,1
251,5,10.07142857,497.6396649,77,8,0,1
251,5,10.07142857,497.6396649,77,8,0,1
251,5,10.07142857,497.6396649,77,8,0,1
251,5,10.07142857,497.6396649,77,8,0,1
251,5,10.07142857,497.6396649,77,8,0,1
251,5,10.07142857,497.6396649,77,8,0,1
251,5,10.07142857,497.6396649,77,8,0,1
251,5,10.07142857,497.6396649,77,8,0,1
251,5,10.07142857,497.6396649,77,8,0,1
251,5,10.07142857,497.6396649,77,8,0,1
251,5,10.07142857,497.6396649,77,8,0,1
251,5,10.07142857,497.6396649,77,8,0,1
251,5,10.07142857,497.6396649,77,8,0,1
251,5,10.07142857,497.6396649,77,8,0,1
251,5,10.07142857,497.6396649,77,8,0,1
251,5,10.07142857,497.6396649,77,8,0,1
251,5,10.07142857,492.1529488,77,8,0,1
251,5,10.07142857,492.1529488,77,8,0,1
251,5,10.07142857,492.1529488,77,8,0,1
251,5,10.07142857,492.1529488,77,8,0,1
251,5,10.07142857,492.1529488,77,8,0,1
251,5,10.07142857,492.1529488,77,8,0,1
251,5,10.07142857,492.1529488,77,8,0,1
251,5,10.07142857,492.1529488,77,8,0,1
251,5,10.07142857,492.1529488,77,8,0,1
251,5,10.07142857,492.1529488,77,8,0,1
251,5,10.07142857,492.1529488,77,8,0,1
251,5,10.07142857,492.1529488,77,8,0,1
251,5,10.07142857,492.1529488,77,8,0,1
251,5,10.07142857,492.1529488,109,11,0,1
251,5,10.07142857,492.1529488,77,8,0,1
251,5,10.07142857,492.1529488,77,8,0,1
251,5,10.07142857,492.1529488,100,10,0,1
251,5,10.07142857,492.1529488,77,8,0,1
251,5,10.07142857,492.1529488,77,8,0,1
251,5,10.07142857,492.1529488,77,8,0,1
251,5,10.07142857,509.3064631,77,8,0,1
251,5,10.07142857,509.3064631,77,8,0,1
251,5,8,629.6980322,75,9,0,1
251,5,8,629.6980322,70,8,0,1
251,5,8,629.6980322,75,9,0,1
251,5,8,629.6980322,75,9,0,1
251,5,8,629.6980322,70,8,0,1
251,5,8,629.6980322,75,9,0,1
251,5,8,629.6980322,75,9,0,1
251,5,8,629.6980322,70,8,0,1
251,5,8,629.6980322,75,9,0,1
251,5,8,629.6980322,75,9,0,1
251,5,8,629.6980322,70,8,0,1
251,5,8,629.6980322,75,9,0,1
251,5,8,629.6980322,75,9,0,1
251,5,8,629.6980322,70,8,0,1
251,5,8,629.6980322,75,9,0,1
251,5,8,629.6980322,75,9,0,1
251,5,8,629.6980322,70,8,0,1
251,5,8,629.6980322,75,9,0,1
251,5,8,629.6980322,75,9,0,1
251,5,46,626.5782842,70,8,0,1
251,5,46,626.5782842,77,2,0,1
251,5,46,626.5782842,77,2,0,1
251,5,46,626.5782842,77,2,0,1
251,5,46,626.5782842,77,2,0,1
251,5,46,626.5782842,77,2,0,1
251,5,46,626.5782842,77,2,0,1
251,5,46,626.5782842,77,2,0,1
251,5,46,626.5782842,85,2,0,1
251,5,46,626.5782842,90,2,0,1
251,5,46,626.5782842,75,2,0,1
251,5,46,626.5782842,87,2,0,1
251,5,46,626.5782842,90,2,0,1
251,5,46,626.5782842,89,2,0,1
251,5,46,626.5782842,85,2,0,1
251,5,46,626.5782842,87,2,0,1
251,5,46,626.5782842,85,2,0,1
251,5,46,626.5782842,90,2,0,1
251,5,46,626.5782842,80,2,0,1
251,5,46,161.4630439,87,2,0,1
251,5,46,161.4630439,90,2,0,1
251,5,46,161.4630439,89,2,0,1
251,5,46,161.4630439,85,2,0,1
251,5,46,161.4630439,92,2,0,1
251,5,46,161.4630439,87,2,0,1
251,5,46,161.4630439,85,2,0,1
251,5,46,161.4630439,90,2,0,1
251,5,46,161.4630439,87,2,0,1
251,5,46,161.4630439,90,2,0,1
251,5,46,161.4630439,89,2,0,1
251,5,46,161.4630439,85,2,0,1
251,5,46,161.4630439,92,2,0,1
251,5,46,161.4630439,87,2,0,1
251,5,46,161.4630439,85,2,0,1
251,5,46,161.4630439,90,2,0,1
251,5,46,161.4630439,80,2,0,1
251,5,46,161.4630439,87,2,0,1
251,5,46,161.4630439,90,2,0,1
251,5,46,164.2663066,89,2,0,1
251,5,46,164.2663066,85,2,0,1
251,5,46,164.2663066,92,2,0,1
251,5,46,164.2663066,87,2,0,1
251,5,46,164.2663066,85,2,0,1
251,5,46,164.2663066,90,2,0,1
251,5,46,164.2663066,80,2,0,1
251,5,46,164.2663066,87,2,0,1
251,5,46,164.2663066,90,2,0,1
251,5,46,164.2663066,89,2,0,1
251,5,46,164.2663066,85,2,0,1
251,5,46,164.2663066,92,2,0,1
251,5,46,164.2663066,87,2,0,1
251,5,46,164.2663066,85,2,0,1
251,5,46,164.2663066,90,2,0,1
251,5,46,164.2663066,80,2,0,1
251,5,46,164.2663066,87,2,0,1
251,5,46,164.2663066,90,2,0,1
251,5,46,164.2663066,89,2,0,1
251,5,46,164.2663066,85,2,0,1
251,5,46,154.2914848,92,2,0,1
251,5,46,154.2914848,87,2,0,1
251,5,46,154.2914848,85,2,0,1
251,5,46,154.2914848,90,2,0,1
251,5,46,154.2914848,80,2,0,1
251,5,46,154.2914848,87,2,0,1
251,5,46,154.2914848,89,2,0,1
251,5,46,154.2914848,85,2,0,1
251,5,46,154.2914848,92,2,0,1
251,5,46,154.2914848,87,2,0,1
251,5,46,154.2914848,85,2,0,1
251,5,46,154.2914848,90,2,0,1
251,5,46,154.2914848,80,2,0,1
251,5,46,154.2914848,87,2,0,1
251,5,46,154.2914848,90,2,0,1
251,5,46,154.2914848,89,2,0,1
251,5,46,154.2914848,85,2,0,1
251,5,46,154.2914848,87,2,0,1
251,5,15,173.3849119,85,2,0,1
251,5,15,173.3849119,73,5,0,1
251,5,15,173.3849119,73,5,0,1
251,5,15,173.3849119,73,5,0,1
251,5,15,173.3849119,73,5,0,1
251,5,15,173.3849119,73,5,0,1
251,5,15,173.3849119,73,5,0,1
251,5,15,173.3849119,90,6,0,1
251,5,15,173.3849119,80,5,0,1
251,5,15,173.3849119,70,5,0,1
251,5,15,173.3849119,88,6,0,1
251,5,15,173.3849119,78,5,0,1
251,5,15,173.3849119,85,6,0,1
251,5,15,173.3849119,88,6,0,1
251,5,15,173.3849119,78,5,0,1
251,5,15,173.3849119,83,6,0,1
251,5,15,173.3849119,90,6,0,1
251,5,15,173.3849119,80,5,0,1
251,5,15,173.3849119,83,6,0,1
251,5,15,173.3849119,88,6,0,1
251,5,15,347.5340997,78,5,0,1
251,5,15,347.5340997,85,6,0,1
251,5,15,347.5340997,88,6,0,1
251,5,15,347.5340997,78,5,0,1
251,5,15,347.5340997,83,6,0,1
251,5,15,347.5340997,90,6,0,1
251,5,15,347.5340997,80,5,0,1
251,5,15,347.5340997,83,6,0,1
251,5,15,347.5340997,88,6,0,1
251,5,15,347.5340997,123,8,0,1
251,5,15,347.5340997,85,6,0,1
251,5,15,347.5340997,88,6,0,1
251,5,15,347.5340997,78,5,0,1
251,5,15,347.5340997,83,6,0,1
251,5,15,347.5340997,90,6,0,1
251,5,15,347.5340997,80,5,0,1
251,5,15,347.5340997,83,6,0,1
251,5,15,347.5340997,88,6,0,1
251,5,15,347.5340997,78,5,0,1
251,5,15,347.5340997,85,6,0,1
251,5,15,334.3664975,88,6,0,1
251,5,15,334.3664975,78,5,0,1
251,5,15,334.3664975,83,6,0,1
251,5,15,334.3664975,90,6,0,1
251,5,15,334.3664975,80,5,0,1
251,5,15,334.3664975,83,6,0,1
251,5,15,334.3664975,88,6,0,1
251,5,15,334.3664975,79,5,0,1
251,5,15,334.3664975,85,6,0,1
251,5,15,334.3664975,88,6,0,1
251,5,15,334.3664975,78,5,0,1
251,5,15,334.3664975,83,6,0,1
251,5,15,334.3664975,90,6,0,1
251,5,15,334.3664975,80,5,0,1
251,5,15,334.3664975,98,7,0,1
251,5,15,334.3664975,88,6,0,1
251,5,15,334.3664975,78,5,0,1
251,5,15,334.3664975,85,6,0,1
251,5,15,334.3664975,88,6,0,1
251,5,15,334.3664975,78,5,0,1
251,5,15,357.5520592,83,6,0,1
251,5,15,357.5520592,90,6,0,1
251,5,15,357.5520592,80,5,0,1
251,5,15,357.5520592,83,6,0,1
251,5,15,357.5520592,88,6,0,1
251,5,15,357.5520592,78,5,0,1
251,5,15,357.5520592,130,9,0,1
251,5,15,357.5520592,88,6,0,1
251,5,15,357.5520592,78,5,0,1
251,5,15,357.5520592,83,6,0,1
251,5,15,357.5520592,90,6,0,1
251,5,15,357.5520592,80,5,0,1
251,5,15,357.5520592,83,6,0,1
251,5,15,357.5520592,88,6,0,1
251,5,15,357.5520592,78,5,0,1
251,5,15,357.5520592,85,6,0,1
251,5,15,357.5520592,88,6,0,1
251,5,15,357.5520592,78,5,0,1
251,5,15,357.5520592,83,6,0,1
251,5,15,357.5520592,118,8,0,1
251,5,20,343.1818438,108,7,0,2
251,5,20,343.1818438,60,3,0,2
251,5,20,343.1818438,60,3,0,2
251,5,20,343.1818438,60,3,0,2
251,5,20,343.1818438,60,3,0,2
251,5,20,343.1818438,60,3,0,2
251,5,20,343.1818438,60,3,0,2
251,5,20,343.1818438,143,7,0,2
251,5,20,343.1818438,145,7,0,2
251,5,20,343.1818438,106,5,0,2
251,5,20,343.1818438,225,11,0,2
251,5,20,343.1818438,143,7,0,2
251,5,20,343.1818438,145,7,0,2
251,5,20,343.1818438,143,7,0,2
251,5,20,343.1818438,145,7,0,2
251,5,20,343.1818438,143,7,0,2
251,5,20,343.1818438,145,7,0,2
251,5,20,343.1818438,143,7,0,2
251,5,20,343.1818438,145,7,0,2
251,5,20,343.1818438,185,9,0,2
251,5,13,259.9801558,145,7,0,1
251,5,13,259.9801558,59,5,0,1
251,5,13,259.9801558,59,5,0,1
251,5,13,259.9801558,59,5,0,1
251,5,13,259.9801558,59,5,0,1
251,5,13,259.9801558,59,5,0,1
251,5,13,259.9801558,59,5,0,1
251,5,13,259.9801558,121,9,0,1
251,5,13,259.9801558,121,9,0,1
251,5,13,259.9801558,121,9,0,1
251,5,13,259.9801558,121,9,0,1
251,5,13,259.9801558,121,9,0,1
251,5,13,259.9801558,121,9,0,1
251,5,13,259.9801558,121,9,0,1
251,5,13,259.9801558,121,9,0,1
251,5,13,259.9801558,121,9,0,1
251,5,13,259.9801558,121,9,0,1
251,5,13,259.9801558,183,14,1,1
251,5,13,259.9801558,183,14,1,1
251,5,13,259.9801558,121,9,0,1
251,5,10,382.0938335,183,14,1,1
251,5,10,382.0938335,76,7,0,1
251,5,10,382.0938335,76,7,0,1
251,5,10,382.0938335,76,7,0,1
251,5,10,382.0938335,76,7,0,1
251,5,10,382.0938335,76,7,0,1
251,5,10,382.0938335,76,7,0,1
251,5,10,382.0938335,93,9,0,1
251,5,10,382.0938335,93,9,0,1
251,5,10,382.0938335,116,11,0,1
251,5,10,382.0938335,93,9,0,1
251,5,10,382.0938335,93,9,0,1
251,5,10,382.0938335,93,9,0,1
251,5,10,382.0938335,93,9,0,1
251,5,10,382.0938335,93,9,0,1
251,5,10,382.0938335,93,9,0,1
251,5,10,382.0938335,116,11,0,1
251,5,10,382.0938335,93,9,0,1
251,5,10,382.0938335,93,9,0,1
251,5,10,382.0938335,93,9,0,1
251,5,11,489.7159354,93,9,0,2
251,5,11,489.7159354,59,5,0,2
251,5,11,489.7159354,59,5,0,2
251,5,11,489.7159354,59,5,0,2
251,5,11,489.7159354,59,5,0,2
251,5,11,489.7159354,59,5,0,2
251,5,11,489.7159354,59,5,0,2
251,5,11,489.7159354,100,9,0,2
251,5,11,489.7159354,150,14,1,2
251,5,11,489.7159354,95,9,0,2
251,5,11,489.7159354,100,9,0,2
251,5,11,489.7159354,100,9,0,2
251,5,11,489.7159354,100,9,0,2
251,5,11,489.7159354,100,9,0,2
251,5,11,489.7159354,100,9,0,2
251,5,11,489.7159354,119,11,0,2
251,5,11,489.7159354,100,9,0,2
251,5,11,489.7159354,100,9,0,2
251,5,11,489.7159354,100,9,0,2
251,5,11,489.7159354,100,9,0,2
251,5,8,479.4682282,110,10,1,1
251,5,8,479.4682282,53,6,0,1
251,5,8,479.4682282,53,6,0,1
251,5,8,479.4682282,53,6,0,1
251,5,8,479.4682282,53,6,0,1
251,5,8,479.4682282,53,6,0,1
251,5,8,479.4682282,53,6,0,1
251,5,8,479.4682282,53,6,0,1
251,5,8,479.4682282,71,9,0,1
251,5,8,479.4682282,69,8,0,1
251,5,8,479.4682282,76,9,0,1
251,5,8,479.4682282,71,9,0,1
251,5,8,479.4682282,69,8,0,1
251,5,8,479.4682282,76,9,0,1
251,5,8,479.4682282,71,9,0,1
251,5,8,479.4682282,69,8,0,1
251,5,8,479.4682282,76,9,0,1
251,5,8,479.4682282,71,9,0,1
251,5,8,479.4682282,69,8,0,1
251,5,8,479.4682282,76,9,0,1
251,5,8,622.8322957,109,13,1,1
251,5,8,622.8322957,69,8,0,1
251,5,8,622.8322957,76,9,0,1
251,5,8,622.8322957,71,9,0,1
251,5,8,622.8322957,69,8,0,1
251,5,8,622.8322957,76,9,0,1
251,5,8,622.8322957,71,9,0,1
251,5,8,622.8322957,69,8,0,1
251,5,8,622.8322957,76,9,0,1
251,5,8,622.8322957,71,9,0,1
251,5,8,622.8322957,69,8,0,1
251,5,8,622.8322957,76,9,0,1
251,5,8,622.8322957,71,9,0,1
251,5,8,622.8322957,69,8,0,1
251,5,8,622.8322957,76,9,0,1
251,5,8,622.8322957,71,9,0,1
251,5,8,622.8322957,69,8,0,1
251,5,8,622.8322957,76,9,0,1
251,5,8,622.8322957,71,9,0,1
251,5,8,622.8322957,69,8,0,1
251,5,8,654.9458985,76,9,0,1
251,5,8,654.9458985,71,9,0,1
251,5,8,654.9458985,69,8,0,1
251,5,8,654.9458985,76,9,0,1
251,5,8,654.9458985,71,9,0,1
251,5,8,654.9458985,69,8,0,1
251,5,8,654.9458985,76,9,0,1
251,5,8,654.9458985,71,9,0,1
251,5,8,654.9458985,69,8,0,1
251,5,8,654.9458985,76,9,0,1
251,5,8,654.9458985,71,9,0,1
251,5,8,654.9458985,69,8,0,1
251,5,8,654.9458985,76,9,0,1
251,5,8,654.9458985,71,9,0,1
251,5,8,654.9458985,69,8,0,1
251,5,8,654.9458985,76,9,0,1
251,5,8,654.9458985,71,9,0,1
251,5,8,654.9458985,69,8,0,1
251,5,8,654.9458985,76,9,0,1
251,5,8,654.9458985,71,9,0,1
251,5,8,629.9827645,69,8,0,1
251,5,8,629.9827645,76,9,0,1
251,5,8,629.9827645,71,9,0,1
251,5,8,629.9827645,69,8,0,1
251,5,8,629.9827645,76,9,0,1
251,5,8,629.9827645,71,9,0,1
251,5,8,629.9827645,69,8,0,1
251,5,8,629.9827645,81,10,0,1
251,5,8,629.9827645,71,9,0,1
251,5,8,629.9827645,69,8,0,1
251,5,8,629.9827645,76,9,0,1
251,5,8,629.9827645,71,9,0,1
251,5,8,629.9827645,69,8,0,1
251,5,8,629.9827645,106,13,1,1
251,5,8,629.9827645,71,9,0,1
251,5,8,629.9827645,69,8,0,1
251,5,8,629.9827645,76,9,0,1
251,5,8,629.9827645,71,9,0,1
251,5,8,629.9827645,69,8,0,1
251,5,8,629.9827645,76,9,0,1
251,5,8,628.5511761,71,9,0,1
251,5,8,628.5511761,69,8,0,1
251,5,8,628.5511761,76,9,0,1
251,5,8,628.5511761,71,9,0,1
251,5,8,628.5511761,69,8,0,1
251,5,8,628.5511761,76,9,0,1
251,5,8,628.5511761,71,9,0,1
251,5,8,628.5511761,69,8,0,1
251,5,8,628.5511761,76,9,0,1
251,5,8,628.5511761,71,9,0,1
251,5,8,628.5511761,69,8,0,1
251,5,8,628.5511761,76,9,0,1
251,5,8,628.5511761,71,9,0,1
251,5,8,628.5511761,69,8,0,1
251,5,8,628.5511761,76,9,0,1
251,5,8,628.5511761,71,9,0,1
251,5,8,628.5511761,69,8,0,1
251,5,8,628.5511761,76,9,0,1
251,5,8,628.5511761,71,9,0,1
251,5,8,628.5511761,69,8,0,1
251,5,8,656.9145016,76,9,0,1
251,5,8,656.9145016,71,9,0,1
251,5,8,656.9145016,69,8,0,1
251,5,8,656.9145016,76,9,0,1
251,5,8,656.9145016,71,9,0,1
251,5,8,656.9145016,69,8,0,1
251,5,8,656.9145016,76,9,0,1
251,5,8,656.9145016,71,9,0,1
251,5,8,656.9145016,69,8,0,1
251,5,8,656.9145016,81,10,0,1
251,5,8,656.9145016,71,9,0,1
251,5,8,656.9145016,69,8,0,1
251,5,8,656.9145016,76,9,0,1
251,5,8,656.9145016,71,9,0,1
251,5,8,656.9145016,69,8,0,1
251,5,8,656.9145016,76,9,0,1
251,5,8,656.9145016,71,9,0,1
251,5,8,656.9145016,69,8,0,1
251,5,8,656.9145016,76,9,0,1
251,5,8,656.9145016,71,9,0,1
251,5,8,640.1991625,69,8,0,1
251,5,8,640.1991625,76,9,0,1
251,5,8,640.1991625,71,9,0,1
251,5,8,640.1991625,69,8,0,1
251,5,8,640.1991625,76,9,0,1
251,5,8,640.1991625,71,9,0,1
251,5,8,640.1991625,69,8,0,1
251,5,8,640.1991625,76,9,0,1
251,5,8,640.1991625,71,9,0,1
251,5,8,640.1991625,69,8,0,1
251,5,8,640.1991625,76,9,0,1
251,5,8,640.1991625,71,9,0,1
251,5,8,640.1991625,69,8,0,1
251,5,8,640.1991625,76,9,0,1
251,5,8,640.1991625,71,9,0,1
251,5,8,640.1991625,69,8,0,1
251,5,8,640.1991625,76,9,0,1
251,5,8,640.1991625,71,9,0,1
251,5,8,640.1991625,69,8,0,1
251,5,8,640.1991625,76,9,0,1
251,5,8,615.0303434,71,9,0,1
251,5,8,615.0303434,69,8,0,1
251,5,8,615.0303434,81,10,0,1
251,5,8,615.0303434,71,9,0,1
251,5,8,615.0303434,69,8,0,1
251,5,8,615.0303434,76,9,0,1
251,5,8,615.0303434,71,9,0,1
251,5,8,615.0303434,69,8,0,1
251,5,8,615.0303434,76,9,0,1
251,5,8,615.0303434,71,9,0,1
251,5,8,615.0303434,69,8,0,1
251,5,8,615.0303434,76,9,0,1
251,5,8,615.0303434,71,9,0,1
251,5,8,615.0303434,69,8,0,1
251,5,8,615.0303434,76,9,0,1
251,5,8,615.0303434,71,9,0,1
251,5,8,615.0303434,69,8,0,1
251,5,8,615.0303434,76,9,0,1
251,5,8,615.0303434,71,9,0,1
251,5,8,615.0303434,69,8,0,1
251,5,8,614.0791709,76,9,0,1
251,5,8,614.0791709,71,9,0,1
251,5,8,614.0791709,69,8,0,1
251,5,8,614.0791709,76,9,0,1
251,5,8,614.0791709,71,9,0,1
251,5,8,614.0791709,69,8,0,1
251,5,8,614.0791709,76,9,0,1
251,5,8,614.0791709,71,9,0,1
251,5,8,614.0791709,69,8,0,1
251,5,8,614.0791709,76,9,0,1
251,5,8,614.0791709,71,9,0,1
251,5,8,614.0791709,69,8,0,1
251,5,8,614.0791709,76,9,0,1
251,5,8,614.0791709,71,9,0,1
251,5,8,614.0791709,69,8,0,1
251,5,8,614.0791709,76,9,0,1
251,5,8,614.0791709,71,9,0,1
251,5,8,614.0791709,69,8,0,1
251,5,8,614.0791709,76,9,0,1
251,5,8,614.0791709,71,9,0,1
251,5,8,640.7602867,69,8,0,1
251,5,8,640.7602867,76,9,0,1
251,5,8,640.7602867,71,9,0,1
251,5,8,640.7602867,69,8,0,1
251,5,8,640.7602867,76,9,0,1
251,5,8,640.7602867,71,9,0,1
251,5,8,640.7602867,106,13,1,1
251,5,8,640.7602867,76,9,0,1
251,5,8,640.7602867,71,9,0,1
251,5,8,640.7602867,69,8,0,1
251,5,8,640.7602867,76,9,0,1
251,5,8,640.7602867,71,9,0,1
251,5,8,640.7602867,69,8,0,1
251,5,8,640.7602867,76,9,0,1
251,5,8,640.7602867,71,9,0,1
251,5,8,640.7602867,69,8,0,1
251,5,8,640.7602867,76,9,0,1
251,5,8,640.7602867,71,9,0,1
251,5,8,640.7602867,106,13,1,1
251,5,8,640.7602867,76,9,0,1
251,5,8,641.3258258,71,9,0,1
251,5,8,641.3258258,69,8,0,1
251,5,8,641.3258258,76,9,0,1
251,5,8,641.3258258,71,9,0,1
251,5,8,641.3258258,69,8,0,1
251,5,8,641.3258258,76,9,0,1
251,5,8,641.3258258,71,9,0,1
251,5,8,641.3258258,69,8,0,1
251,5,8,641.3258258,76,9,0,1
251,5,8,641.3258258,71,9,0,1
251,5,8,641.3258258,69,8,0,1
251,5,8,641.3258258,81,10,0,1
251,5,8,641.3258258,71,9,0,1
251,5,8,641.3258258,69,8,0,1
251,5,8,641.3258258,76,9,0,1
251,5,8,641.3258258,71,9,0,1
251,5,8,641.3258258,69,8,0,1
251,5,8,641.3258258,76,9,0,1
251,5,8,641.3258258,71,9,0,1
251,5,8,641.3258258,69,8,0,1
251,5,8,674.8099543,76,9,0,1
251,5,8,674.8099543,71,9,0,1
251,5,8,674.8099543,69,8,0,1
251,5,8,674.8099543,76,9,0,1
251,5,8,674.8099543,71,9,0,1
251,5,8,674.8099543,69,8,0,1
251,5,8,674.8099543,76,9,0,1
251,5,8,674.8099543,71,9,0,1
251,5,8,674.8099543,69,8,0,1
251,5,8,674.8099543,76,9,0,1
251,5,8,674.8099543,71,9,0,1
251,5,8,674.8099543,69,8,0,1
251,5,8,674.8099543,76,9,0,1
251,5,8,674.8099543,71,9,0,1
251,5,8,674.8099543,69,8,0,1
251,5,8,674.8099543,76,9,0,1
251,5,8,674.8099543,71,9,0,1
251,5,8,674.8099543,69,8,0,1
251,5,8,674.8099543,76,9,0,1
251,5,8,674.8099543,71,9,0,1
251,5,8,644.3301643,69,8,0,1
251,5,8,644.3301643,76,9,0,1
251,5,8,644.3301643,71,9,0,1
251,5,8,644.3301643,69,8,0,1
251,5,8,644.3301643,76,9,0,1
251,5,8,644.3301643,71,9,0,1
251,5,8,644.3301643,69,8,0,1
251,5,8,644.3301643,76,9,0,1
251,5,8,644.3301643,71,9,0,1
251,5,8,644.3301643,69,8,0,1
251,5,8,644.3301643,76,9,0,1
251,5,8,644.3301643,71,9,0,1
251,5,8,644.3301643,69,8,0,1
251,5,8,644.3301643,76,9,0,1
251,5,8,644.3301643,71,9,0,1
251,5,8,644.3301643,106,13,1,1
251,5,8,644.3301643,76,9,0,1
251,5,8,644.3301643,94,11,0,1
251,5,8,644.3301643,69,8,0,1
251,5,8,644.3301643,76,9,0,1
251,5,8,640.6727019,71,9,0,1
251,5,8,640.6727019,69,8,0,1
251,5,8,640.6727019,76,9,0,1
251,5,8,640.6727019,71,9,0,1
251,5,8,640.6727019,69,8,0,1
251,5,8,640.6727019,76,9,0,1
251,5,8,640.6727019,71,9,0,1
251,5,8,640.6727019,69,8,0,1
251,5,8,640.6727019,76,9,0,1
251,5,8,640.6727019,71,9,0,1
251,5,8,640.6727019,106,13,1,1
251,5,8,640.6727019,76,9,0,1
251,5,8,640.6727019,71,9,0,1
251,5,8,640.6727019,69,8,0,1
251,5,8,640.6727019,76,9,0,1
251,5,8,640.6727019,71,9,0,1
251,5,8,640.6727019,69,8,0,1
251,5,8,640.6727019,76,9,0,1
251,5,8,640.6727019,71,9,0,1
251,5,8,640.6727019,69,8,0,1
251,5,8,635.8078759,76,9,0,1
251,5,8,635.8078759,71,9,0,1
251,5,8,635.8078759,69,8,0,1
251,5,8,635.8078759,76,9,0,1
251,5,8,635.8078759,71,9,0,1
251,5,8,635.8078759,69,8,0,1
251,5,8,635.8078759,76,9,0,1
251,5,8,635.8078759,71,9,0,1
251,5,8,635.8078759,69,8,0,1
251,5,8,635.8078759,76,9,0,1
251,5,8,635.8078759,71,9,0,1
251,5,8,635.8078759,69,8,0,1
251,5,8,635.8078759,76,9,0,1
251,5,8,635.8078759,71,9,0,1
251,5,8,635.8078759,69,8,0,1
251,5,8,635.8078759,76,9,0,1
251,5,8,635.8078759,71,9,0,1
251,5,8,635.8078759,69,8,0,1
251,5,8,635.8078759,76,9,0,1
251,5,8,635.8078759,71,9,0,1
251,5,8,620.8961827,69,8,0,1
251,5,8,620.8961827,76,9,0,1
251,5,8,620.8961827,71,9,0,1
251,5,8,620.8961827,69,8,0,1
251,5,8,620.8961827,76,9,0,1
251,5,8,620.8961827,71,9,0,1
251,5,8,620.8961827,69,8,0,1
251,5,8,620.8961827,76,9,0,1
251,5,8,620.8961827,94,11,0,1
251,5,8,620.8961827,69,8,0,1
251,5,8,620.8961827,76,9,0,1
251,5,8,620.8961827,71,9,0,1
251,5,8,620.8961827,69,8,0,1
251,5,8,620.8961827,76,9,0,1
251,5,8,620.8961827,71,9,0,1
251,5,8,620.8961827,69,8,0,1
251,5,8,620.8961827,76,9,0,1
251,5,8,620.8961827,71,9,0,1
251,5,8,620.8961827,69,8,0,1
